"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15"
"P6_3",0.150111086906568,0.156363408614957,-0.0451590866493637,0.165716219670664,0.0752383963096066,0.0854661641172956,0.118376486319784,0.0138622694112537,0.130677313153881,-0.0829465071146031,-0.323815250855242,0.00311239961936625,0.108471820790645,-0.0655961643842743,-0.0930728816320661
"P6_4",0.177126850598184,0.0761295380319203,-0.114589723686546,0.214224331273063,0.00745167941137287,0.0332411989554887,0.116358748031692,-0.100090892754063,0.0252032043446028,-0.133708542620834,-0.156164393033146,0.0918333200377812,0.0606911257046297,-0.0458979218952689,0.04962770787966
"P6_5",0.178941440773327,0.043611799017238,-0.0711085543114298,0.186078080809256,0.00492814152694193,-0.0159690519340686,0.148098774008591,-0.148837132773718,-0.134664069189843,-0.0925665076898812,-0.100168157214283,0.105948565801595,-0.148192769083488,-0.0354009756648683,0.0754269195326546
"P6_6",0.144140663385432,0.0770752809495043,0.0111021676309235,-0.0241743663008509,-0.0944501057074464,-0.0967145635632892,0.106085535044756,0.0562156897084601,-0.433254265032368,0.0661758325896869,-0.0380360778855358,0.152501591353965,0.0316087358842173,-0.227494939064773,0.167354275547949
"P6_7",0.158717816861746,0.10527119778502,0.0061312045485909,0.00167533362689831,-0.0554399562803587,-0.0705684709095502,0.141735156491082,0.100257611633871,-0.379440195329979,-0.0214241327953928,0.0154461431388359,0.0190387862574777,-0.0952748750684341,-0.191443856609975,0.208688676481812
"P7",0.0972244085508104,-0.147159224579787,0.00938670557784372,0.0279908578366363,-0.0447703933027222,0.10784784705086,-0.056895960701417,0.318905227302652,0.143029892468352,-0.202746795805068,0.0615133475294662,-0.146213239321688,-0.0467945864127394,0.290847992448337,0.222218978248425
"P8",0.111988083158278,-0.159071828895047,0.0175665290746809,0.114236707100373,-0.126920164575635,0.266239451158931,0.0798534387147225,0.0599616566500209,0.0841365937783057,-0.0555632046772392,0.185038211336249,0.00986451526593693,-0.197498359844285,-0.10095271260996,0.188874910516884
"P9",-0.0215471636904446,-0.0807961574320357,-0.382329463941136,-0.112147290507805,-0.206277566781931,-0.286292026580582,0.138487349758212,0.01408349234905,0.101979436131793,-0.0465008195864267,-0.0125235005971575,0.122811525504022,0.0824597511753247,-0.0663302225663706,0.0990009956567129
"P10",0.169518399990727,0.0760868275687418,0.0133015522391171,0.0592257245720321,0.0831417257533194,0.051872350198472,0.053033158905998,0.110282035886769,0.125918219998123,0.0969474618714806,-0.10823176032975,-0.293765356481113,0.0390610990307858,-0.105320498671232,-0.0502929766087578
"P11_1",0.20196793845328,0.12272094395299,-0.0189483027676083,-0.0727171099130444,-0.0312125947238788,0.0782007543880564,-0.0182863755336279,0.000889244560573599,0.0581891722329011,-0.0451565437869648,0.0188823396996341,0.0306471999793368,0.142740009824042,0.0858256397799136,0.00333141529677336
